hid;geo1;geo2;ea;urbrur;hhsize;statocc;rooms;bedrooms;floor;walls;roof;water;toilet;electricity;cook_fuel;car;bicycle;motorcycle;refrigerator;tv;radio;bank;exp_01;exp_02;exp_03;exp_04;exp_05;exp_06;exp_07;exp_08;exp_09;exp_10;exp_11;exp_12;NIi;piIi;sI;nII;sII
59ce3268c8b;8;83;83071;1;6;1;3;2;2;2;7;31;31;1;4;0;0;1;;1;0;0;8201;;;2078;;;;;;;172;;40109;0.192388143523247;1;401;1
4bc3f14b0b2;8;83;83071;1;4;1;1;1;1;2;5;11;31;0;4;0;0;;0;0;0;0;4729;70;184;916;155;87;156;;21;10;;;40109;0.192388143523247;1;401;1
63f1f81212c;8;83;83072;1;2;1;6;2;5;3;9;62;23;1;1;1;0;;1;1;1;1;6378;;;10152;;;;1008;;667;1792;;40109;0.192388143523247;1;401;1
c3ba5a1720f;8;83;83072;1;3;1;4;3;2;6;5;11;;1;5;0;0;;;;1;;5304;153;;;;;900;116;378;573;290;538;40109;0.192388143523247;1;401;1
05a52d88aac;8;83;83073;1;4;1;2;1;;3;;21;11;1;2;1;;1;1;1;1;1;;;;3917;688;;3067;;409;787;;;40109;0.192388143523247;1;401;1
81b42ef5849;8;83;83074;1;3;1;2;;2;3;5;;22;1;2;0;0;0;1;0;0;1;2904;;;2567;184;148;464;234;98;;196;750;40109;0.192388143523247;1;401;1
b47cb995ffe;8;83;83074;1;3;1;3;2;1;3;9;21;96;;4;0;0;0;1;;0;0;5074;104;746;3361;;274;585;;249;498;;;40109;0.192388143523247;1;401;1
0b9768c5f3d;8;83;83074;1;3;1;4;3;2;3;6;21;13;1;4;0;0;1;0;1;1;0;;221;;;399;166;;49;;141;178;348;40109;0.192388143523247;1;401;1
97d77fb90df;8;83;83074;1;3;1;3;2;2;3;5;11;11;1;2;0;;0;1;1;1;1;;;;3264;399;225;915;;227;;;;40109;0.192388143523247;1;401;1
d86c7cc58a9;8;83;83074;1;4;1;3;2;6;3;1;21;11;1;2;0;0;1;;0;;1;2779;;;;;192;737;;255;919;;680;40109;0.192388143523247;1;401;1
874ee797a67;8;83;83075;1;3;1;1;1;2;;5;;21;1;2;0;0;0;0;0;0;0;;;335;;102;;;20;;;;;40109;0.192388143523247;1;401;1
6d5bbb9d7c5;8;83;83075;1;3;;1;1;;2;7;31;31;1;3;0;0;1;0;1;1;0;4033;;;636;488;;;452;;80;308;;40109;0.192388143523247;1;401;1
84ac1fcb3aa;8;83;83075;1;4;3;2;1;1;7;5;11;22;1;4;0;0;0;;1;1;0;3679;;;;;;;;30;;653;;40109;0.192388143523247;1;401;1
09544460b02;8;83;83075;1;5;2;1;0;1;3;;11;96;1;4;;;0;1;1;1;;;;;;386;;;229;;;;1152;40109;0.192388143523247;1;401;1
46714a962c3;8;83;83076;1;4;;1;;;;5;12;22;1;3;0;0;0;0;1;1;1;;;762;2031;430;160;;393;;360;386;;40109;0.192388143523247;1;401;1
0d01fce9c45;8;83;83077;1;3;;2;1;1;2;7;43;;0;4;0;0;0;0;0;1;0;;;;;234;93;;;;54;98;68;40109;0.192388143523247;1;401;1
fe579f3cd55;8;83;83077;1;5;1;2;1;1;6;;41;13;1;4;0;0;0;0;0;0;0;;;430;728;;;;0;137;;114;;40109;0.192388143523247;1;401;1
2ad6c224d08;8;83;83077;1;5;1;2;1;2;5;4;21;31;1;6;0;0;1;1;1;0;0;;35;843;;;;;83;573;430;;;40109;0.192388143523247;1;401;1
16bdbe31621;8;83;83078;1;4;1;1;1;1;3;1;21;31;0;4;0;0;0;0;0;0;0;;313;;1387;273;;153;;47;;121;;40109;0.192388143523247;1;401;1
d7441566136;8;83;83078;1;3;1;2;1;1;2;5;62;23;0;4;0;0;0;0;0;1;0;3783;;316;829;;78;;165;;;;;40109;0.192388143523247;1;401;1
c95d0e34fd7;8;83;83078;1;8;1;1;1;1;6;5;;31;0;4;0;0;0;0;0;1;0;6609;;;550;;;;;213;;;169;40109;0.192388143523247;1;401;1
9499064714c;8;83;83078;1;6;1;2;1;;2;5;11;31;1;4;0;;1;0;1;0;0;;;;1622;451;288;;;559;238;;;40109;0.192388143523247;1;401;1
64ab199849f;8;83;83079;1;1;3;3;;;1;5;14;23;0;4;0;1;0;0;0;1;0;1960;;182;858;;;155;135;56;;66;;40109;0.192388143523247;1;401;1
e5077a9c8af;8;83;83079;1;1;1;3;;;;6;11;12;1;4;0;0;0;1;0;1;0;1297;14;;2115;396;;132;66;68;34;;297;40109;0.192388143523247;1;401;1
269952c3184;8;83;83079;1;1;3;1;1;2;5;5;;31;1;2;0;;0;0;0;;0;855;;206;809;155;53;;15;;14;;179;40109;0.192388143523247;1;401;1
a3299e0528a;8;83;83080;1;3;1;4;1;1;5;5;;22;1;4;0;0;0;0;0;1;0;2976;;;;;;;;64;45;;122;40109;0.192388143523247;1;401;1
caadaff60a9;8;83;83080;1;5;1;2;;;1;5;43;23;0;4;;0;0;0;0;1;0;5037;133;392;;;;246;20;;279;;243;40109;0.192388143523247;1;401;1
19792105086;8;83;83081;1;3;2;1;0;2;7;5;;31;1;1;;;0;0;1;1;;2965;272;590;967;366;;;;;;;;40109;0.192388143523247;1;401;1
7827ecedb03;8;83;83081;1;4;1;4;3;6;;1;21;12;1;2;0;;1;1;1;1;1;8451;;;3692;;759;;1434;1868;964;288;;40109;0.192388143523247;1;401;1
00618ca0689;8;83;83081;1;3;1;3;2;2;3;1;21;21;1;2;1;1;0;1;1;1;1;2216;;439;2572;;;;115;79;;;561;40109;0.192388143523247;1;401;1
bcdf806118d;8;83;83081;1;3;1;3;2;;3;1;11;11;;5;;0;;1;1;1;1;4408;70;;;644;267;;662;459;;;1689;40109;0.192388143523247;1;401;1
fb916cba47c;8;83;83081;1;4;1;3;2;2;3;9;;11;1;2;;0;1;1;1;0;1;;;837;2660;;;;;;870;;;40109;0.192388143523247;1;401;1
a0ebace46b2;8;83;83082;1;4;1;4;2;2;3;1;11;11;1;2;1;0;0;1;;;1;;;;3339;439;;;;302;;;;40109;0.192388143523247;1;401;1
7929aa4351f;8;83;83082;1;6;1;6;3;2;3;4;11;21;1;;1;1;0;1;1;1;1;6608;;;4925;772;;;;658;830;;;40109;0.192388143523247;1;401;1
9da8ee5ac83;8;83;83082;1;5;1;3;2;2;3;1;21;13;1;4;0;1;;1;1;;1;;54;1135;4057;;;;513;;;;;40109;0.192388143523247;1;401;1
73aa2b2c5d5;8;83;83082;1;5;1;5;3;2;3;1;21;13;1;4;0;1;1;1;1;1;1;4213;64;1315;4706;564;278;;707;;;569;;40109;0.192388143523247;1;401;1
c4f03435cd8;8;83;83082;1;5;1;3;;6;3;1;21;11;1;3;1;1;;1;1;1;1;4583;;1680;;1060;;;986;660;2224;;;40109;0.192388143523247;1;401;1
25399a3c9a1;8;83;83082;1;6;1;5;4;2;5;5;61;12;1;2;1;1;1;1;;1;;;;;1709;;;;115;1418;626;;778;40109;0.192388143523247;1;401;1
30de451da87;8;83;83082;1;6;1;6;3;;3;1;11;21;1;4;1;0;0;0;1;1;1;4230;;;;470;;;532;;1700;598;;40109;0.192388143523247;1;401;1
9c61868bc51;8;83;83082;1;5;1;5;2;2;3;5;71;12;1;2;1;0;1;1;1;1;1;3439;;;;666;;2495;747;357;1457;304;1010;40109;0.192388143523247;1;401;1
5f9f4e421b9;8;83;83083;1;3;1;2;1;1;3;9;;96;1;4;0;0;0;1;1;0;0;;136;;2333;;;257;31;75;;;;40109;0.192388143523247;1;401;1
52d1ec6d2de;8;83;83083;1;4;1;3;2;1;5;;21;21;1;6;0;1;0;0;0;1;0;3390;;;405;;;249;;;;;;40109;0.192388143523247;1;401;1
87b9af25a0a;8;83;83083;1;4;1;;;;2;5;96;23;0;;0;;0;0;0;0;0;4499;;113;;;;;;16;;;114;40109;0.192388143523247;1;401;1
73a43099f4e;8;83;83083;1;5;1;1;1;2;3;5;21;31;1;4;0;0;0;0;1;0;;;261;;;;138;;;221;146;313;;40109;0.192388143523247;1;401;1
a93739c2e37;8;83;83084;1;2;1;3;2;2;5;5;31;21;1;2;0;0;0;1;1;0;0;;;;1653;309;;274;;84;119;216;;40109;0.192388143523247;1;401;1
d8f0865ccea;8;83;83084;1;2;1;2;1;2;;5;71;12;1;3;0;0;0;1;1;1;1;2871;99;;3026;544;;;;;286;442;;40109;0.192388143523247;1;401;1
3ec57e53183;8;83;83085;1;5;1;1;1;2;4;5;71;12;1;;0;0;1;1;1;0;0;4062;14;;543;1098;;;;;170;;;40109;0.192388143523247;1;401;1
b776578e009;8;83;83085;1;3;1;3;2;6;3;;21;31;0;;0;1;0;0;0;0;;;;;1799;;107;;186;;281;130;424;40109;0.192388143523247;1;401;1
eb06f10a6c8;8;83;83085;1;4;1;2;1;2;3;5;51;21;1;6;0;0;;1;1;1;0;;;500;2438;;156;;93;;;532;;40109;0.192388143523247;1;401;1
bcad3a05b86;8;83;83085;1;5;1;;;2;7;5;51;22;;5;0;;0;1;1;1;0;6243;175;865;1907;517;;;;;819;862;;40109;0.192388143523247;1;401;1
f2bdc69c4f1;8;83;83085;1;4;1;3;1;1;3;7;21;21;1;4;0;0;0;0;1;1;0;;194;;1346;;;447;;;;175;247;40109;0.192388143523247;1;401;1
6f403f5478d;8;83;83086;1;12;3;4;;2;3;5;71;12;1;2;0;1;1;1;1;1;;7549;;2135;;743;;;;572;;543;;40109;0.192388143523247;1;401;1
009d8f82c12;8;83;83086;1;9;1;3;2;2;3;9;11;13;1;5;1;0;1;1;1;;1;;168;1647;;;502;;;956;;1531;;40109;0.192388143523247;1;401;1
259c320f0be;8;83;83086;1;12;1;3;1;2;3;1;11;22;1;4;0;0;0;0;0;1;0;;;;;;;;;265;1442;;1312;40109;0.192388143523247;1;401;1
2095a6aa324;8;83;83086;1;10;1;3;2;;2;7;21;13;1;6;0;0;0;0;0;1;0;5624;23;;528;703;;;;;168;;;40109;0.192388143523247;1;401;1
2b393b71b61;8;83;83086;1;11;1;;;1;;5;21;12;1;4;0;0;1;1;0;1;0;6334;;502;1796;913;;;;136;;;;40109;0.192388143523247;1;401;1
a0a50569b60;8;83;83086;1;8;1;3;2;2;5;;61;12;1;2;0;;1;1;0;;0;;;;;1064;;804;46;;730;123;;40109;0.192388143523247;1;401;1
fc749314bdb;8;83;83086;1;9;1;4;3;2;3;;;22;1;5;0;1;0;0;1;1;;8145;292;802;3406;;238;;;;479;;;40109;0.192388143523247;1;401;1
cc61d07076f;8;83;83087;1;2;1;1;1;;;5;21;21;1;4;0;0;0;0;1;0;0;;;;558;535;;425;811;260;65;471;282;40109;0.192388143523247;1;401;1
2f1b6c6f23d;8;83;83088;1;5;1;2;1;2;3;1;21;13;1;4;1;0;1;1;1;;1;4579;;;5017;685;;;715;339;;;1598;40109;0.192388143523247;1;401;1
54927c19895;8;83;83088;1;5;1;4;1;2;3;5;11;;1;2;0;;;1;1;0;0;;36;;;;;;101;67;;;680;40109;0.192388143523247;1;401;1
a7912278ab6;8;83;83088;1;6;1;3;2;2;3;1;21;21;1;;0;0;;1;1;;0;3227;79;376;2234;166;;;33;;;;351;40109;0.192388143523247;1;401;1
78e281c852a;8;83;83089;1;4;1;1;;1;2;5;41;21;1;4;;0;0;0;0;0;;;;;;;;75;12;22;;268;;40109;0.192388143523247;1;401;1
5775c6b8927;8;83;83089;1;4;1;1;1;1;3;5;32;31;0;4;;;0;0;0;0;0;4122;479;204;892;;;;9;;;69;;40109;0.192388143523247;1;401;1
578b31970f1;8;83;83090;1;4;3;;;;;9;11;31;1;2;0;;0;1;1;1;1;2836;;;;242;;386;;121;;;;40109;0.192388143523247;1;401;1
b357f753ac5;8;83;83090;1;4;1;2;2;2;3;1;21;12;;;0;0;1;1;1;1;0;;;538;;124;;289;53;;;196;;40109;0.192388143523247;1;401;1
5f06f3187c2;8;83;83091;1;4;1;1;;2;3;5;41;22;1;3;0;0;0;;1;1;1;;;;1746;;;989;;;373;698;;40109;0.192388143523247;1;401;1
334c9ad67be;8;83;83091;1;3;1;1;1;1;5;;43;31;0;4;0;0;0;0;0;0;0;;;162;309;;;90;;;;;58;40109;0.192388143523247;1;401;1
6f878420c02;8;83;83091;1;4;1;1;;1;7;5;96;31;0;4;0;0;0;0;0;0;0;4079;;;;248;;;194;90;;124;;40109;0.192388143523247;1;401;1
1f5715ec547;8;83;83091;1;5;1;2;1;1;5;7;11;31;0;4;0;0;0;0;0;0;0;3497;;;412;247;;;15;;;;;40109;0.192388143523247;1;401;1
cb343fd7606;8;83;83091;1;4;1;1;1;2;3;5;21;;1;4;0;0;1;0;1;0;0;;;;1075;315;;;;;170;;152;40109;0.192388143523247;1;401;1
f68c16d9712;8;83;83091;1;4;3;3;2;1;2;;96;23;0;4;0;;0;0;0;1;1;;;367;1111;;108;;122;;68;;239;40109;0.192388143523247;1;401;1
1f0a2017d70;8;83;83092;1;3;;5;2;2;;1;;13;1;4;0;1;1;;1;1;0;;56;985;4129;472;;844;;;1213;531;;40109;0.192388143523247;1;401;1
7836bfb231d;8;83;83092;1;4;1;4;2;2;;5;11;;;2;;;0;1;1;1;1;4307;;840;3423;;;;350;213;;228;;40109;0.192388143523247;1;401;1
492c311edfa;8;83;83092;1;3;1;4;2;2;3;1;;21;1;2;1;;0;1;1;1;;;;372;2661;;;;;81;181;;;40109;0.192388143523247;1;401;1
51de11c29c8;8;83;83092;1;4;1;3;2;2;3;;11;22;1;4;0;0;;0;1;;1;2764;;;;;;401;;;429;249;;40109;0.192388143523247;1;401;1
2f259071e18;8;83;83092;1;3;1;3;;2;3;5;71;13;1;;1;0;1;1;1;;;;;463;;;;;131;;265;457;;40109;0.192388143523247;1;401;1
bff1d121464;8;83;83092;1;4;1;2;1;2;3;1;21;11;1;2;1;;1;1;1;1;;4683;46;;4249;705;;;;463;;;;40109;0.192388143523247;1;401;1
ec5382b3dc9;8;83;83092;1;3;1;4;2;6;3;1;21;13;1;2;0;0;;1;0;0;0;;;862;;;;769;;;705;355;832;40109;0.192388143523247;1;401;1
8d5521685ab;8;83;83092;1;5;;4;;1;3;5;11;22;1;4;0;1;0;1;1;1;1;4688;129;;;;;;303;;;;879;40109;0.192388143523247;1;401;1
d763b4ad57e;8;83;83093;1;1;1;3;1;2;3;1;;;1;;1;0;0;1;0;0;1;;74;;;583;;;;333;;608;;40109;0.192388143523247;1;401;1
ec7b7540712;8;83;83093;1;1;1;2;1;1;;1;21;31;1;2;0;0;0;0;1;;0;;;376;;162;;;;;54;182;;40109;0.192388143523247;1;401;1
db91618c732;8;83;83093;1;1;2;6;4;2;3;1;;11;1;2;;;;0;1;1;1;;43;;3105;;;2466;;407;140;246;586;40109;0.192388143523247;1;401;1
fb3c15e001c;8;83;83094;2;4;1;2;;6;3;1;71;;1;2;1;1;;1;1;1;1;4293;;1376;;1108;;;;652;;895;;40109;0.192388143523247;1;401;1
586250e1f07;8;83;83094;2;7;1;3;;2;3;1;11;11;1;2;1;0;1;1;1;1;1;;;1055;;;;;;352;;302;;40109;0.192388143523247;1;401;1
e442b2ecb28;8;83;83095;1;4;1;2;2;;2;7;43;23;0;5;0;0;0;;0;0;0;5104;226;;;182;82;294;21;93;85;;88;40109;0.192388143523247;1;401;1
8284fb2212b;8;83;83096;1;4;1;;1;1;;7;21;21;1;4;1;;;;1;1;;5149;;;;;167;;319;;163;;;40109;0.192388143523247;1;401;1
b7a88b3dbb9;8;83;83096;1;5;3;1;1;;3;5;11;31;1;2;;0;0;;1;1;0;2521;;543;;;;324;47;;473;241;646;40109;0.192388143523247;1;401;1
a1504b232c9;8;83;83097;1;5;1;4;2;1;5;7;32;31;0;6;;0;0;0;0;1;;;;;386;;103;;15;43;56;41;85;40109;0.192388143523247;1;401;1
90006cb8644;8;83;83097;1;6;1;3;2;1;5;7;32;;0;4;0;1;0;0;0;;;;252;;357;;;;;;;184;192;40109;0.192388143523247;1;401;1
e57ea5d860c;8;83;83098;1;6;2;;2;1;5;6;11;31;1;4;0;0;0;;0;1;0;;;;684;;372;;58;202;187;54;177;40109;0.192388143523247;1;401;1
279092b6a3d;8;83;83098;1;7;3;2;2;2;3;4;21;31;1;4;0;1;0;0;0;1;0;7759;270;;1095;262;;485;23;132;211;180;;40109;0.192388143523247;1;401;1
5800c3ffb2f;8;83;83098;1;5;1;2;;1;2;;11;31;0;4;0;0;0;0;0;1;0;;;334;;;;;;87;;46;;40109;0.192388143523247;1;401;1
2c451055ee5;8;83;83099;1;5;;4;2;2;3;5;51;22;1;4;;0;0;1;1;1;1;5583;132;;3685;;227;;;;;695;;40109;0.192388143523247;1;401;1
4f50165acb8;8;83;83099;1;7;1;4;2;;3;5;11;31;1;;0;;0;1;1;0;0;5394;;;;;;;66;242;417;;;40109;0.192388143523247;1;401;1
da77dee5564;8;83;83099;1;5;1;2;2;2;3;9;21;21;1;2;1;0;0;1;1;;1;5657;91;1307;;;;;;;1149;;1430;40109;0.192388143523247;1;401;1
9b2910e6d2d;8;83;83099;1;5;1;4;2;1;;5;41;13;0;4;;0;0;1;0;1;1;;132;1013;2674;919;;2752;;370;;323;;40109;0.192388143523247;1;401;1
98e3f84db1c;8;83;83099;1;9;1;2;2;1;5;5;11;23;0;4;0;;0;0;0;1;0;5493;;589;;487;;;;77;;673;;40109;0.192388143523247;1;401;1
c9b8e73c2fa;8;83;83099;1;5;3;4;2;2;3;1;11;11;1;;0;0;1;1;1;1;1;;;;5335;;;;;518;1398;;;40109;0.192388143523247;1;401;1
6cb3c3be392;8;83;83099;1;5;1;3;2;1;3;1;21;22;1;4;1;0;0;1;1;1;1;;;813;3740;365;;1757;337;;566;;;40109;0.192388143523247;1;401;1
00938e9a58d;8;83;83099;1;7;3;5;4;2;3;9;11;11;1;1;1;0;0;1;1;1;1;;101;1733;5295;;478;;;;;;;40109;0.192388143523247;1;401;1
3c2ace9964c;8;83;83099;1;8;1;4;2;2;3;5;11;31;1;4;;0;0;1;1;1;;7414;;;3444;;266;1564;;;;488;628;40109;0.192388143523247;1;401;1
10de16ce005;8;83;83100;1;6;1;3;;2;5;8;21;31;1;4;0;;0;0;0;1;0;4124;165;;334;334;;;34;76;;;;40109;0.192388143523247;1;401;1
d753c5e1980;8;83;83100;1;6;1;4;3;2;5;9;;31;1;4;0;0;0;0;0;;0;4501;237;;366;;;;;;;87;;40109;0.192388143523247;1;401;1
341dd67f2a5;8;83;83101;1;2;1;2;1;1;5;4;43;31;0;4;0;0;0;0;0;;;1424;;;;192;;;;17;;;;40109;0.192388143523247;1;401;1
7030955ae9d;8;83;83101;1;2;1;1;;1;2;7;32;23;0;4;0;0;0;0;0;1;0;;;;518;172;;;;34;10;89;81;40109;0.192388143523247;1;401;1
01b0ccfa92f;8;83;83102;2;4;1;5;3;;3;5;11;11;1;2;1;;0;1;1;1;1;;110;;6280;966;;4446;;694;;;;40109;0.192388143523247;1;401;1
03351f6ee62;8;83;83102;2;6;1;2;;2;3;1;11;11;1;3;1;0;1;1;1;1;;4330;;;5027;;;;1210;654;1556;735;;40109;0.192388143523247;1;401;1
ae8ed207715;8;83;83102;2;3;1;3;;2;3;5;11;;1;2;1;0;0;1;;0;1;;74;753;;719;;;;;337;470;1467;40109;0.192388143523247;1;401;1
17f1fa14343;8;83;83102;2;4;2;5;2;2;3;1;11;31;1;2;1;0;0;1;1;1;1;;60;;5807;;657;;;;1153;360;;40109;0.192388143523247;1;401;1
39a48f14ef1;8;83;83102;2;4;1;3;2;2;3;1;11;;1;;0;0;0;1;1;1;1;;;588;3818;281;;698;801;191;;;;40109;0.192388143523247;1;401;1
7b486f9e0c9;8;83;83102;2;10;1;;4;2;3;1;11;11;;2;0;0;1;1;1;;1;;64;1196;7754;523;;;;461;;311;1322;40109;0.192388143523247;1;401;1
27ac3e5b7bb;8;83;83103;1;5;1;1;1;2;3;1;21;31;0;6;0;;;;1;1;1;3362;128;1058;1779;315;159;745;;274;;;;40109;0.192388143523247;1;401;1
ab8455316f8;8;83;83103;1;5;;3;2;2;2;5;11;31;;5;;0;0;0;1;1;1;5964;;;;462;;;;763;;453;171;40109;0.192388143523247;1;401;1
0ca33c1454d;8;83;83104;1;8;1;3;2;1;2;5;;31;0;4;0;0;0;0;0;;0;8178;191;;;160;139;;;56;21;35;;40109;0.192388143523247;1;401;1
d201ba6ead4;8;83;83104;1;8;1;3;;1;5;7;32;23;0;4;0;1;0;0;0;;0;;225;634;638;357;123;;41;89;;;;40109;0.192388143523247;1;401;1
eec21163cdd;8;83;83104;1;6;1;;3;1;3;5;21;;1;6;0;1;0;0;0;0;0;3212;;;;452;;348;;;222;176;378;40109;0.192388143523247;1;401;1
c288ba68b09;8;83;83104;1;8;1;1;1;1;2;7;43;31;0;4;0;0;0;0;0;1;0;8980;133;;936;;;430;23;;;70;;40109;0.192388143523247;1;401;1
8f8d307a38c;8;83;83104;1;8;1;2;1;2;3;1;11;31;;4;0;0;0;0;0;0;0;;131;;1979;315;;;;;1522;210;489;40109;0.192388143523247;1;401;1
f019ddbead7;8;83;83104;1;6;1;1;1;1;;;32;31;0;4;0;;0;0;0;1;0;;181;;274;;;363;297;;274;246;175;40109;0.192388143523247;1;401;1
33e6640b7a7;8;83;83105;1;4;1;1;1;1;2;5;12;23;0;4;0;;0;;0;0;0;;41;;;;;;;;;;;40109;0.192388143523247;1;401;1
1323aab42d0;8;83;83105;1;5;1;1;1;1;2;8;;23;0;5;0;0;0;0;0;1;0;;;;625;405;;379;;185;627;;250;40109;0.192388143523247;1;401;1
d3e1a03da0e;8;83;83105;1;5;1;1;1;1;1;8;21;31;0;4;0;0;0;0;0;0;0;;;;;280;67;;;;154;;;40109;0.192388143523247;1;401;1
fca1528fd1e;8;83;83105;1;8;1;3;2;1;2;5;43;31;0;4;0;0;0;0;0;1;0;11608;;279;1011;;160;;;162;;;67;40109;0.192388143523247;1;401;1
053c2018a76;8;83;83105;1;9;1;1;1;2;2;5;43;23;0;4;0;0;0;0;0;0;0;;;;1604;598;169;;524;;636;;;40109;0.192388143523247;1;401;1
f4739e6c249;8;83;83105;1;6;2;1;1;6;5;5;43;31;0;4;0;0;0;0;0;1;0;4031;;;443;171;;;;;;;;40109;0.192388143523247;1;401;1
3107be8de01;8;83;83105;1;7;1;1;;1;5;4;;31;0;4;0;0;0;;0;0;0;;;;265;216;;;;;;;;40109;0.192388143523247;1;401;1
f4f85b5a3b5;8;83;83105;1;5;1;2;1;1;5;7;;31;1;4;0;0;0;0;0;1;;;75;;;;;;61;;;63;;40109;0.192388143523247;1;401;1
ce753bd9e2c;8;83;83105;1;5;1;2;1;1;3;5;32;31;0;;0;0;0;0;0;1;;;;;628;215;;;18;;83;80;;40109;0.192388143523247;1;401;1
1e060a0fd57;8;83;83105;1;6;1;2;1;1;2;5;12;23;0;5;0;0;0;0;1;0;1;;177;;902;;108;;277;;;;178;40109;0.192388143523247;1;401;1
549707dd4b5;8;83;83106;1;4;1;4;1;6;;;;11;1;2;;0;1;1;1;0;1;;;520;2529;257;197;1245;185;138;;194;606;40109;0.192388143523247;1;401;1
4ca666ecebf;8;83;83106;1;6;1;2;2;;3;1;11;11;1;3;0;0;1;1;1;;1;;;932;;364;;;556;241;;304;;40109;0.192388143523247;1;401;1
adff1779f2c;8;83;83106;1;4;1;4;;2;3;5;11;11;1;2;1;;0;1;1;1;1;4111;;;4728;;;;861;404;;;;40109;0.192388143523247;1;401;1
603a7b6e64c;8;83;83106;1;5;1;;3;6;5;5;11;12;0;2;1;1;1;1;1;1;1;;;;;1324;175;1743;;385;1504;1114;;40109;0.192388143523247;1;401;1
ab26840422a;8;83;83107;1;2;;1;1;1;5;5;;31;1;4;0;0;0;0;;1;0;3339;131;374;313;312;;;;128;46;;151;40109;0.192388143523247;1;401;1
5987264d40f;8;83;83108;1;5;1;3;3;2;3;5;;21;1;2;1;;0;;1;0;1;;;332;;165;;;85;;;183;485;40109;0.192388143523247;1;401;1
a2d224c8189;8;83;83108;1;4;1;;1;;3;5;11;;1;2;0;0;0;1;1;1;1;;52;;;241;;;234;102;306;;;40109;0.192388143523247;1;401;1
ae89a87eb5b;8;83;83108;1;5;1;4;2;1;3;5;21;22;1;4;0;0;1;1;1;0;0;5445;;;2394;;;;195;290;451;;;40109;0.192388143523247;1;401;1
c847376e1df;8;83;83108;1;5;1;2;;2;3;5;21;31;0;6;0;1;0;1;1;1;1;4781;;;2032;616;;;;371;;;;40109;0.192388143523247;1;401;1
c7ae449b54c;8;83;83108;1;4;1;2;1;;3;5;;;1;2;1;0;0;1;1;;1;2551;47;;;;;;320;164;;;;40109;0.192388143523247;1;401;1
250ae9e8912;8;83;83109;1;1;2;;1;2;;9;71;11;1;2;1;0;1;1;1;1;1;2489;;;;1087;236;4786;;609;;;;40109;0.192388143523247;1;401;1
c035f117076;8;83;83109;1;1;1;3;2;6;3;6;11;11;1;2;1;;0;1;1;1;1;2495;;921;6915;1234;;5421;;518;244;;;40109;0.192388143523247;1;401;1
2e7af3d6ccc;8;83;83109;1;2;3;2;1;;3;1;11;11;1;2;0;0;;1;1;1;1;2449;63;872;3307;;;892;;245;268;544;;40109;0.192388143523247;1;401;1
44c3dae7540;8;83;83109;1;1;3;1;1;2;3;9;11;11;1;2;0;0;0;1;1;;1;;108;;1842;431;;449;482;205;;483;;40109;0.192388143523247;1;401;1
b7893a43812;8;83;83109;1;1;3;6;1;6;3;1;11;11;1;;1;0;0;;1;0;1;1460;35;310;5673;668;;2179;;;;;;40109;0.192388143523247;1;401;1
cde3e154403;8;83;83109;1;1;3;3;1;;;1;11;11;1;;1;;0;0;1;1;;455;;;1375;166;;;95;104;35;60;236;40109;0.192388143523247;1;401;1
ada98acf227;8;83;83109;1;1;3;3;1;6;3;1;11;11;1;2;1;0;0;1;1;;1;;;;;850;;;;;;;;40109;0.192388143523247;1;401;1
8ba64ec45fd;10;101;101001;1;3;;2;1;1;2;5;41;22;1;4;0;0;0;0;0;1;0;3270;;159;;;;172;13;;16;74;154;17786;0.0853129103369435;1;178;1
74b1dcc010b;10;101;101001;1;5;1;2;1;1;5;5;11;31;1;2;0;0;1;0;1;0;0;;16;;;887;437;;;;;37;;17786;0.0853129103369435;1;178;1
3b80371cb9e;10;101;101001;1;5;1;2;2;1;5;5;;12;1;4;0;0;0;1;;0;0;;;;;1134;;;24;256;;;;17786;0.0853129103369435;1;178;1
a11fa7d18ee;10;101;101001;1;5;1;1;1;1;5;7;32;31;0;6;0;0;0;;0;0;0;;;330;307;271;;100;14;;28;;;17786;0.0853129103369435;1;178;1
4ddebc860d2;10;101;101002;2;4;3;2;1;1;3;1;11;13;1;2;0;0;0;1;1;1;1;3415;37;785;;487;381;565;362;;;;939;17786;0.0853129103369435;1;178;1
df2581f783f;10;101;101002;2;3;2;1;1;2;3;1;;31;1;2;1;0;0;1;1;1;1;2743;;;;;;1773;;;;282;;17786;0.0853129103369435;1;178;1
a50adae8d09;10;101;101002;2;4;2;1;1;2;3;1;61;11;1;2;0;0;1;1;1;0;;;;;;331;;;;;;;831;17786;0.0853129103369435;1;178;1
10b27e70c58;10;101;101002;2;3;2;3;1;2;3;1;61;21;1;;1;0;0;1;1;0;1;;;;5440;680;440;;1073;342;464;646;1227;17786;0.0853129103369435;1;178;1
57cdf9d6c26;10;101;101003;1;3;1;1;1;1;5;7;21;;1;4;;0;0;0;0;0;0;2337;;;485;;;;15;22;17;;;17786;0.0853129103369435;1;178;1
8285578ba05;10;101;101004;1;3;1;4;2;;2;7;21;;1;4;;0;0;;0;1;0;4455;;314;1786;;155;465;;;;161;;17786;0.0853129103369435;1;178;1
348b56a4732;10;101;101005;1;14;3;1;1;2;2;5;41;31;1;4;0;0;1;0;1;0;0;;;575;987;463;;2030;;742;203;499;186;17786;0.0853129103369435;1;178;1
